42	2	2	0	1	4	5	3	2	3	4	5	5	4	4	3	2	3	2	2	25	2	1	0	0	1	0	0	1	0	0	1	2	2	2	1	1	1	0
42	2	2	0	0	5	3	4	5	3	5	1	2	2	2	4	5	4	4	4	25	2	1	0	0	1	0	0	1	0	0	1	2	2	2	1	1	1	0
42	2	2	1	1	2	5	3	3	2	4	4	4	4	5	3	2	3	2	3	25	2	1	0	0	1	0	0	1	0	0	1	2	2	2	1	1	1	0
42	2	2	1	0	4	2	3	4	4	2	2	2	2	2	4	5	5	5	5	25	2	1	0	0	1	0	0	1	0	0	1	2	2	2	1	1	1	0
44	1	2	0	1	5	4	4	4	4	2	1	2	2	2	4	5	5	5	5	54	3	2	0	1	0	0	0	0	0	0	0	4	3	4	1	0	1	0
44	1	2	0	0	2	2	1	2	1	2	4	3	1	1	2	1	1	1	2	54	3	2	0	1	0	0	0	0	0	0	0	4	3	4	1	0	1	0
44	1	2	1	1	5	5	5	5	4	5	2	2	2	2	5	5	4	5	5	54	3	2	0	1	0	0	0	0	0	0	0	4	3	4	1	0	1	0
44	1	2	1	0	2	2	1	2	1	2	4	5	1	1	1	2	2	1	2	54	3	2	0	1	0	0	0	0	0	0	0	4	3	4	1	0	1	0
46	3	2	0	1	4	4	3	3	4	2	3	2	1	3	5	3	3	4	4	21	1	2	0	0	1	0	0	1	1	0	1	2	3	2	1	0	0	0
46	3	2	0	0	2	4	3	3	3	4	4	3	4	3	2	3	3	2	3	21	1	2	0	0	1	0	0	1	1	0	1	2	3	2	1	0	0	0
46	3	2	1	1	3	5	2	2	3	5	3	4	4	4	2	1	2	3	4	21	1	2	0	0	1	0	0	1	1	0	1	2	3	2	1	0	0	0
46	3	2	1	0	3	4	3	3	4	2	2	2	3	3	4	3	3	3	3	21	1	2	0	0	1	0	0	1	1	0	1	2	3	2	1	0	0	0
48	3	2	0	1	4	4	4	4	4	3	3	4	3	3	4	4	4	3	3	32	2	2	0	0	1	0	0	0	1	0	1	-999	2	2	1	0	1	0
48	3	2	0	0	4	4	3	4	3	4	3	3	4	3	3	4	3	3	3	32	2	2	0	0	1	0	0	0	1	0	1	-999	2	2	1	0	1	0
48	3	2	1	1	4	4	4	4	3	3	3	3	3	3	3	4	4	4	3	32	2	2	0	0	1	0	0	0	1	0	1	-999	2	2	1	0	1	0
48	3	2	1	0	3	4	3	3	2	3	3	4	3	3	3	3	3	4	2	32	2	2	0	0	1	0	0	0	1	0	1	-999	2	2	1	0	1	0
52	2	2	0	1	2	5	3	2	3	4	2	4	2	4	2	3	4	2	2	26	2	1	0	0	1	0	0	1	0	0	1	3	2	2	1	0	1	1
52	2	2	0	0	2	4	3	2	4	3	2	2	2	2	4	4	4	4	4	26	2	1	0	0	1	0	0	1	0	0	1	3	2	2	1	0	1	1
52	2	2	1	1	2	5	2	2	2	4	2	4	4	2	2	2	4	2	2	26	2	1	0	0	1	0	0	1	0	0	1	3	2	2	1	0	1	1
52	2	2	1	0	3	4	2	2	4	3	2	2	2	2	4	4	4	2	4	26	2	1	0	0	1	0	0	1	0	0	1	3	2	2	1	0	1	1
54	2	2	0	1	5	5	4	4	4	1	2	4	1	1	4	3	4	3	3	29	2	1	0	0	1	0	0	1	0	0	1	3	3	1	1	0	1	0
54	2	2	0	0	2	5	3	2	2	4	4	2	4	4	3	3	3	3	3	29	2	1	0	0	1	0	0	1	0	0	1	3	3	1	1	0	1	0
54	2	2	1	1	4	5	3	4	4	3	2	3	3	2	4	3	3	3	3	29	2	1	0	0	1	0	0	1	0	0	1	3	3	1	1	0	1	0
54	2	2	1	0	2	2	2	2	3	2	3	2	3	2	2	2	2	3	3	29	2	1	0	0	1	0	0	1	0	0	1	3	3	1	1	0	1	0
56	1	2	0	1	4	4	4	4	3	1	2	2	2	3	4	4	4	4	4	31	2	1	0	0	0	0	0	0	0	0	0	3	3	3	1	0	1	0
56	1	2	0	0	3	3	3	2	2	4	4	4	4	4	4	4	4	3	2	31	2	1	0	0	0	0	0	0	0	0	0	3	3	3	1	0	1	0
56	1	2	1	1	4	4	4	4	4	2	2	3	2	2	4	3	4	4	3	31	2	1	0	0	0	0	0	0	0	0	0	3	3	3	1	0	1	0
56	1	2	1	0	3	3	3	3	3	4	3	4	4	4	3	4	4	3	3	31	2	1	0	0	0	0	0	0	0	0	0	3	3	3	1	0	1	0
57	2	2	0	1	4	4	4	4	4	2	2	2	2	2	3	3	4	3	3	31	2	1	0	0	1	0	0	1	0	0	1	4	2	3	1	0	0	0
57	2	2	0	0	4	3	4	4	4	2	2	2	2	2	4	4	4	4	4	31	2	1	0	0	1	0	0	1	0	0	1	4	2	3	1	0	0	0
57	2	2	1	1	4	4	4	4	4	2	2	2	2	2	4	2	2	4	4	31	2	1	0	0	1	0	0	1	0	0	1	4	2	3	1	0	0	0
57	2	2	1	0	4	4	4	4	4	2	2	2	2	2	4	4	4	4	4	31	2	1	0	0	1	0	0	1	0	0	1	4	2	3	1	0	0	0
59	3	2	0	1	1	4	2	2	4	4	4	3	3	2	2	2	2	3	2	33	2	1	0	0	1	0	0	0	1	0	1	-999	3	3	1	0	0	1
59	3	2	0	0	4	2	4	4	2	2	2	3	3	2	4	4	4	3	4	33	2	1	0	0	1	0	0	0	1	0	1	-999	3	3	1	0	0	1
59	3	2	1	1	2	4	2	2	2	4	4	4	4	4	2	2	2	3	2	33	2	1	0	0	1	0	0	0	1	0	1	-999	3	3	1	0	0	1
59	3	2	1	0	4	2	3	4	4	2	2	2	2	2	4	4	4	3	4	33	2	1	0	0	1	0	0	0	1	0	1	-999	3	3	1	0	0	1
60	3	2	0	1	3	4	3	3	3	3	3	2	2	2	3	3	3	3	3	34	2	1	0	0	1	0	0	0	1	0	1	-999	3	2	1	0	1	0
60	3	2	0	0	3	3	3	3	3	3	3	2	2	2	3	3	3	3	3	34	2	1	0	0	1	0	0	0	1	0	1	-999	3	2	1	0	1	0
60	3	2	1	1	4	4	4	4	3	2	2	2	2	2	3	3	3	3	3	34	2	1	0	0	1	0	0	0	1	0	1	-999	3	2	1	0	1	0
60	3	2	1	0	3	3	3	3	3	2	2	2	2	2	3	3	3	3	3	34	2	1	0	0	1	0	0	0	1	0	1	-999	3	2	1	0	1	0
