153	3	2	43	2	1	0	0	1	0	0	0	1	0	1	3	3	4	1	0	0	0	3	4	3	5	5	1	1	4	1	1	4	4	4	4	4	4	3	3	5	5	1	1	1	1	1	1	1	4	3	4	2	4	3	3	4	4	3	5	4	3	3	2	2	3	2	4	4	3	3	4	2	3	4	3	3	3	4	4	3	4
157	3	2	55	3	1	0	0	1	0	0	1	1	0	1	-999	3	2	1	0	1	0	4	4	4	4	3	4	2	4	3	3	3	4	4	4	4	3	3	3	3	3	2	3	3	3	3	3	3	3	4	4	3	4	3	3	4	3	3	3	3	4	3	4	3	2	1	3	4	3	3	3	3	3	3	3	3	3	4	3	4	4
159	2	2	30	2	2	0	0	1	1	0	1	0	1	1	3	3	2	1	0	0	0	3	4	3	3	3	3	2	3	3	3	2	2	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	3	3	3	4	3	3	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4
160	3	2	34	2	2	0	0	1	1	1	1	1	1	1	6	2	2	1	0	1	0	4	1	4	5	1	1	3	3	1	2	5	5	5	3	5	2	5	1	1	5	4	1	3	4	4	2	2	2	3	1	5	5	4	5	1	5	1	4	5	5	2	5	5	3	5	1	1	2	1	5	1	4	1	1	1	5	2	1	3	1
161	3	2	39	2	2	0	0	1	0	0	0	1	0	1	3	3	2	1	1	1	1	3	2	3	2	2	2	2	2	2	2	2	2	4	2	4	3	2	3	2	2	1	2	2	2	2	2	2	4	2	4	2	4	2	2	2	4	2	4	2	2	2	3	4	2	4	2	2	2	2	2	2	2	2	2	2	4	4	4	2	4
163	2	2	45	3	2	0	0	1	1	0	1	0	1	1	6	3	2	1	0	1	0	1	5	5	4	4	5	3	5	4	4	4	4	4	4	4	5	5	1	3	2	3	3	3	3	3	2	4	4	1	2	4	5	4	4	4	2	2	4	4	4	4	4	4	4	4	1	4	2	2	3	2	2	3	2	2	4	4	4	4	4
165	2	2	51	3	2	0	0	1	1	0	1	0	1	1	3	3	2	1	1	1	0	5	5	5	1	2	1	1	1	1	2	5	3	5	5	3	5	5	5	1	2	1	1	1	1	2	5	5	5	5	5	3	5	3	3	2	4	3	5	4	3	1	2	3	3	1	5	3	1	3	5	1	1	3	2	1	5	5	5	5	5
166	1	2	24	1	1	0	0	0	0	0	0	0	0	0	2	3	2	1	0	0	0	5	4	3	5	5	5	4	5	2	5	4	5	5	5	5	4	5	3	5	4	3	4	5	2	5	4	4	5	5	5	5	5	4	4	5	4	3	3	3	4	5	4	5	5	5	4	5	4	3	4	4	4	3	3	4	4	3	4	4	5
168	2	2	35	2	1	0	0	1	0	0	1	0	0	1	4	1	2	1	0	0	0	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	4	3	2	2	3	3	1	1	1	2	2	2	2	3	3	3	3	3	4	3	3	3	3	3	4	5	5	5	5
171	1	2	43	2	1	0	0	0	0	0	0	0	0	0	-999	3	4	1	1	1	0	4	4	3	4	4	2	2	2	2	2	4	4	4	3	4	3	2	2	3	3	4	3	4	3	4	2	2	2	3	2	4	4	4	4	4	2	2	2	2	2	4	4	4	3	4	2	2	3	2	2	4	3	4	4	3	2	3	2	3	3
172	3	2	32	2	2	0	0	1	1	0	1	1	1	1	6	2	2	1	0	0	0	5	5	5	5	4	1	4	1	1	4	1	1	2	3	1	3	4	3	1	1	4	4	2	4	3	3	3	4	5	4	1	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	4	5	1	1	1	1	1	5	5	5	5	4
174	2	2	49	3	1	0	0	1	1	0	1	0	1	1	6	3	2	1	0	1	0	5	4	4	3	5	2	2	3	2	2	3	2	4	4	4	5	4	3	3	5	1	2	3	2	1	3	4	4	4	4	2	3	3	3	3	4	2	3	3	3	3	3	3	3	4	4	3	4	4	3	2	1	2	1	3	4	4	4	3	4
175	2	2	49	3	2	0	0	1	1	0	1	0	1	1	-999	3	2	1	1	1	1	5	5	5	5	5	1	1	1	1	1	4	4	4	3	5	3	4	3	3	3	2	1	3	3	3	4	4	4	3	3	3	5	4	3	3	4	3	4	3	3	4	4	4	3	3	3	3	4	3	3	3	3	3	3	3	4	4	4	3	3
176	2	2	46	3	1	1	0	1	0	0	1	0	0	1	2	1	3	1	0	0	0	3	5	3	2	3	3	3	5	3	3	1	4	3	2	1	3	1	3	4	3	3	4	1	3	4	5	4	3	3	4	4	5	3	3	4	3	4	3	3	3	2	3	3	2	2	3	3	4	5	4	3	3	4	3	3	4	4	3	3	3
177	1	2	22	1	2	0	0	1	1	1	1	1	-999	-999	6	3	4	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	2	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	1	1	1	1	1
179	1	2	21	1	2	1	0	1	1	0	0	0	1	0	1	2	2	1	0	1	0	4	4	3	3	5	1	2	1	2	2	5	4	4	3	5	2	2	2	2	1	3	4	4	4	4	2	2	2	3	2	2	2	3	3	4	2	2	4	2	4	3	4	3	3	4	4	4	5	3	4	4	2	4	2	2	4	4	4	3	4
180	3	2	21	1	2	0	0	1	0	0	0	1	0	1	3	3	4	1	1	1	1	4	4	3	2	3	3	5	2	4	3	2	4	4	4	3	5	2	3	3	5	3	3	3	2	2	5	4	4	5	5	2	5	1	2	2	4	5	5	4	4	2	2	2	3	1	5	3	4	4	5	2	2	1	3	2	4	5	5	5	5
181	1	2	23	1	1	0	0	1	1	0	0	0	1	0	3	3	2	0	0	1	0	4	4	3	3	4	2	2	2	2	1	4	4	3	4	4	3	2	3	3	3	3	2	2	2	2	3	3	3	3	4	2	5	4	3	2	4	3	4	2	4	3	3	3	4	2	4	3	3	3	4	3	3	2	2	2	4	4	4	4	4
182	2	2	50	3	1	0	0	1	1	1	1	0	1	1	3	3	2	1	1	1	0	1	5	2	1	1	5	5	4	4	5	1	2	1	3	1	5	3	4	5	4	1	1	2	2	2	4	4	4	3	5	2	4	2	1	1	4	4	4	5	5	1	1	1	1	1	4	2	4	5	5	2	2	2	1	1	5	4	5	5	5
183	2	2	29	2	2	0	1	1	0	0	1	0	0	1	1	3	4	1	0	1	1	3	5	3	1	3	5	2	5	5	5	1	1	1	1	1	5	5	5	5	5	2	1	1	1	1	5	5	5	5	5	1	5	1	1	1	5	5	5	5	5	1	1	1	1	1	5	3	5	5	5	1	1	1	3	3	5	5	5	5	5
185	1	2	58	3	2	0	0	1	1	0	0	0	1	0	3	3	2	1	1	1	1	4	2	3	2	1	1	3	3	3	1	5	5	5	5	3	1	1	3	1	1	1	1	1	3	1	1	2	3	1	3	5	5	5	5	5	5	5	5	5	5	5	3	4	4	5	1	1	1	1	1	1	1	1	1	1	3	3	2	2	2
186	3	2	35	2	2	0	0	1	1	0	0	1	1	1	4	3	2	1	1	1	0	3	3	3	4	4	1	3	3	3	1	2	3	3	3	3	5	5	3	3	4	3	3	3	3	1	2	3	3	3	3	2	1	3	3	4	1	1	1	1	4	1	1	1	1	1	3	3	3	4	3	3	4	3	3	3	3	4	3	4	5
189	3	2	27	2	2	0	0	1	0	0	1	1	0	1	6	1	2	1	1	0	0	2	3	2	2	4	2	1	2	3	2	3	3	3	3	3	1	3	2	1	5	2	1	1	2	1	5	4	4	5	5	1	4	2	2	3	4	3	3	3	2	3	3	3	3	2	3	2	2	2	5	2	2	2	2	1	4	5	5	5	5
191	1	2	22	1	2	0	0	1	1	0	0	0	1	0	-999	1	4	0	0	1	1	4	4	4	5	4	2	2	2	2	2	4	4	4	3	4	3	4	3	3	3	3	4	2	3	4	2	3	3	3	2	3	4	2	3	3	3	3	3	2	2	3	2	3	3	3	4	4	3	3	3	3	3	4	1	2	3	4	4	4	5
193	1	2	34	2	1	0	0	0	0	0	0	0	0	0	-999	3	3	1	1	1	0	5	5	4	3	3	1	1	1	1	1	4	5	5	5	5	4	4	4	3	3	1	1	1	1	1	4	5	5	5	5	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	4	5	5	4	5	1	1	1	1	1	4	5	5	5	5
194	1	2	18	1	2	1	0	0	0	0	0	0	0	0	1	2	1	1	0	1	1	5	2	2	1	5	3	5	1	2	2	1	1	3	1	5	1	4	3	4	1	5	1	4	3	3	4	3	5	5	2	1	1	2	2	5	1	1	1	1	3	5	5	4	1	1	3	4	2	3	1	4	4	3	4	3	2	1	1	3	3
196	3	2	29	2	2	0	0	1	0	0	0	1	0	1	-999	3	4	1	0	1	0	5	5	4	5	5	5	1	5	3	3	1	3	3	3	4	3	5	4	5	5	5	1	5	3	3	1	3	3	3	4	5	5	5	5	5	4	1	4	5	4	3	5	5	5	5	3	3	3	3	2	1	5	2	3	2	3	5	5	3	5
199	2	2	44	2	2	0	0	1	0	1	1	0	1	1	3	1	2	1	0	1	0	3	4	3	3	4	2	3	4	3	2	4	2	3	3	2	5	4	4	3	4	4	3	3	2	3	4	4	4	2	4	1	4	2	3	2	5	5	5	5	3	1	1	1	2	1	5	4	5	3	4	1	1	1	1	3	5	5	5	4	5
203	3	2	23	1	2	0	0	1	0	0	0	1	0	1	6	2	1	1	0	0	0	5	3	5	4	5	1	1	2	2	1	5	5	5	5	5	1	4	1	3	1	5	5	5	5	5	3	3	2	3	1	3	4	3	3	3	3	2	5	5	5	3	3	3	4	4	3	2	4	3	5	3	2	4	4	3	3	3	3	3	4
205	3	2	23	1	1	0	0	1	0	0	0	1	0	1	2	3	2	1	0	1	0	4	4	3	3	3	2	2	4	4	4	3	2	2	2	2	4	5	3	3	3	2	2	2	3	3	3	3	3	2	4	2	4	1	1	2	4	4	5	4	5	2	1	1	3	1	4	2	3	4	4	2	1	2	1	1	4	4	4	3	4
206	2	2	39	2	1	0	0	1	1	0	1	1	1	1	5	1	2	0	0	1	0	5	5	3	4	5	2	1	4	4	3	4	4	4	3	5	2	5	3	2	5	5	1	2	2	3	2	4	4	3	2	1	5	2	2	5	5	5	5	4	4	2	2	2	1	1	5	5	3	3	5	1	1	2	2	2	4	5	5	3	5
207	3	2	24	1	2	0	0	1	1	0	0	1	1	1	3	3	1	0	1	0	1	5	5	3	3	4	3	3	3	3	3	4	3	4	3	4	4	5	3	3	3	3	3	3	3	3	3	3	4	3	4	4	4	3	3	4	3	3	3	3	3	4	3	3	4	4	4	4	3	3	4	3	3	3	3	3	4	3	3	4	4
208	2	2	35	2	1	0	0	1	0	0	1	0	0	1	3	3	2	1	1	1	1	5	4	3	3	5	4	3	4	1	1	5	5	5	3	4	5	4	3	3	5	1	3	1	1	1	5	5	5	3	4	3	5	2	3	3	4	4	4	3	3	3	4	4	3	4	3	3	4	3	3	2	3	3	3	3	3	4	4	3	4
211	1	2	18	1	1	1	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	2	3	1	1	2	1	1	1	1	1	4	4	3	1	4	2	3	1	1	1	1	2	1	2	1	1	2	2	1	2	2	3	2	1	3	1	1	1	2	1	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	3	3	3	3	3
212	1	2	30	2	2	0	0	1	1	0	0	0	1	0	4	1	2	1	0	0	0	5	5	3	3	5	1	1	1	1	1	4	4	5	4	5	5	4	3	3	5	1	1	1	1	1	2	4	2	2	2	4	4	4	4	4	1	1	1	1	1	5	4	4	4	5	2	4	3	3	4	1	1	1	1	1	3	3	3	3	2
215	1	2	22	1	1	0	0	0	0	0	0	0	0	0	2	2	2	0	1	0	0	5	1	5	5	5	1	1	1	1	1	5	5	5	5	5	5	5	5	1	5	5	1	5	5	5	1	1	1	1	1	5	5	5	4	4	1	1	1	4	4	4	3	3	5	4	1	5	1	4	4	4	1	4	4	4	4	2	3	4	4
217	1	2	35	2	1	0	0	1	1	0	0	0	1	0	4	3	2	1	1	1	1	5	5	4	4	4	1	1	1	1	1	5	5	4	4	5	3	3	3	3	3	3	3	4	4	3	2	3	3	3	3	5	5	5	5	5	1	1	1	1	1	5	5	5	4	5	3	3	3	3	3	3	4	3	4	4	3	3	3	3	3
219	1	2	24	1	1	1	0	0	0	0	0	0	0	0	1	3	3	1	1	1	1	2	2	4	2	4	2	5	2	2	2	2	4	4	4	2	1	1	5	1	5	1	1	1	1	1	1	5	3	3	1	4	4	4	3	4	3	3	4	2	3	4	4	4	3	3	2	3	4	3	3	3	3	4	2	3	3	3	3	4	4
222	3	2	28	2	1	0	0	1	1	0	1	0	1	1	2	1	2	0	1	1	0	3	5	3	4	4	2	3	2	2	3	4	4	4	3	4	3	4	3	3	2	4	3	4	4	3	2	2	2	3	2	2	5	4	2	2	4	4	5	4	4	3	4	3	3	3	4	3	2	4	4	2	2	2	2	2	3	4	4	3	3
223	2	2	74	4	2	0	1	1	1	0	1	0	1	1	4	2	4	1	0	0	0	4	2	3	4	5	5	1	1	1	1	5	2	5	2	5	3	2	3	3	5	3	1	1	1	1	3	2	5	2	5	4	5	5	5	5	1	1	1	1	1	2	2	2	2	2	4	5	5	5	5	1	1	1	1	1	2	2	2	2	2
224	2	2	49	3	2	-999	-999	1	0	0	1	0	0	1	-999	3	4	1	0	0	0	3	1	1	1	1	2	1	4	1	1	3	1	1	2	1	3	1	1	1	5	1	1	1	5	5	3	4	5	2	4	1	5	1	1	1	4	1	4	4	4	1	1	1	1	1	4	1	4	4	4	1	1	1	1	1	4	4	4	1	4
225	2	2	44	2	2	0	0	1	1	0	1	0	1	1	4	2	4	1	0	0	0	5	4	5	4	4	3	2	3	2	2	3	4	4	3	4	3	3	3	4	3	3	3	3	2	3	3	3	3	3	3	3	4	4	3	2	4	3	4	4	4	3	3	4	4	3	3	2	3	3	3	2	3	3	2	3	3	3	4	4	3
226	2	2	54	3	1	0	0	1	1	1	1	0	1	1	-999	2	4	1	1	1	0	3	1	3	3	4	2	4	5	4	4	2	1	2	3	2	5	5	5	4	3	5	2	1	2	2	4	5	4	3	4	4	5	4	4	4	3	2	5	4	2	4	3	3	3	3	4	2	4	4	4	2	3	2	2	3	4	3	3	3	3
227	2	2	49	3	2	0	0	1	0	0	1	0	0	1	-999	1	3	1	1	0	0	2	5	4	4	4	1	2	2	1	1	2	2	2	3	2	5	5	4	4	5	1	2	2	1	1	4	4	4	3	5	2	4	5	5	4	4	1	3	2	2	3	2	2	2	1	4	4	5	5	4	2	1	3	2	2	4	4	4	2	5
230	2	2	42	2	2	0	0	1	1	1	1	0	1	1	5	2	2	1	1	1	0	3	2	3	4	4	4	2	4	4	4	1	1	1	1	1	2	3	3	3	3	4	4	3	3	3	4	5	5	5	5	5	5	1	1	1	5	5	5	1	5	1	1	5	1	1	1	1	5	5	5	1	1	1	5	1	5	5	1	5	5
231	1	2	38	2	1	0	0	1	1	0	0	0	1	0	3	3	3	0	1	1	0	4	5	5	5	4	1	3	3	3	3	5	5	5	4	5	1	1	1	1	2	5	3	3	3	3	1	1	1	2	1	4	5	4	3	4	1	1	3	1	4	4	2	2	2	4	2	2	2	3	2	1	1	3	1	2	4	4	4	5	2
234	3	2	39	2	2	0	0	1	1	0	1	1	1	1	3	3	3	1	0	1	0	5	5	5	3	3	4	1	4	1	1	3	2	3	3	3	3	5	2	3	2	4	1	2	1	1	5	2	3	3	3	3	5	4	4	5	5	2	4	4	2	3	3	4	4	3	3	5	3	3	5	3	2	2	2	2	4	3	3	4	3
235	3	2	32	2	1	0	0	1	1	0	0	1	1	1	3	2	3	1	0	1	0	4	5	5	4	4	1	1	2	1	1	5	5	4	3	5	3	4	3	3	3	3	4	3	4	4	3	2	3	2	1	5	5	5	5	4	1	4	2	1	1	5	5	4	5	5	2	3	2	2	3	3	5	4	4	4	1	1	2	2	1
236	2	2	46	3	2	-999	-999	1	1	0	1	0	1	1	-999	3	3	1	1	1	1	1	5	1	1	1	4	5	4	3	5	1	1	1	1	1	5	5	5	5	3	1	1	2	1	2	5	5	5	5	5	1	5	1	1	1	5	5	5	5	5	1	1	1	1	1	5	3	5	5	5	1	1	1	1	1	5	5	5	5	5
238	2	2	46	3	1	0	0	1	1	0	1	0	1	1	4	3	2	1	1	1	1	3	5	2	3	2	4	3	4	4	3	2	2	3	2	2	4	5	3	3	3	3	3	2	3	3	4	3	3	2	4	3	4	2	2	2	4	3	4	3	3	2	2	3	2	2	3	4	3	3	3	3	3	3	3	3	3	4	3	3	4
242	2	2	47	3	2	0	0	1	1	0	1	0	1	1	3	2	2	0	0	1	0	4	2	4	4	4	2	1	2	2	2	3	4	4	2	4	3	4	3	3	4	4	4	2	1	1	3	4	4	2	4	4	4	4	3	4	2	2	4	2	2	3	3	4	2	4	4	4	4	3	4	2	2	2	2	2	3	4	4	2	4
243	1	2	52	3	1	0	0	1	1	0	0	0	1	0	3	2	2	0	0	1	0	4	3	3	3	4	1	2	2	2	2	4	4	4	2	4	3	2	3	3	3	4	4	2	4	2	2	2	2	2	2	3	2	3	2	4	2	3	2	2	2	2	2	4	2	2	3	4	3	2	3	3	3	2	4	2	3	3	4	2	4
246	1	2	32	2	1	0	0	1	0	0	1	0	0	1	2	3	2	1	0	1	0	4	4	4	4	3	2	2	2	2	2	4	4	4	3	4	2	2	2	3	3	3	3	3	3	3	2	4	4	3	2	4	4	4	4	3	2	3	2	2	2	4	3	4	3	4	2	3	3	3	3	3	3	3	3	3	2	3	4	3	3
250	1	2	24	1	1	0	0	1	1	0	0	0	1	0	3	2	2	0	0	1	0	3	4	3	4	3	1	2	2	1	2	4	4	3	4	4	2	2	3	2	3	5	3	4	4	2	2	3	3	2	2	4	3	4	4	4	1	3	2	1	1	3	4	4	3	4	3	4	2	2	3	5	3	3	3	3	3	3	3	3	2
253	1	2	47	3	1	0	0	1	1	0	0	0	1	0	3	2	3	1	0	1	0	5	5	4	4	4	2	2	2	2	2	5	4	5	3	5	3	5	3	2	4	2	2	2	2	2	5	4	5	3	3	3	4	3	3	3	3	3	2	2	2	5	3	3	3	3	3	3	3	3	3	3	3	2	2	2	3	3	3	3	3
255	1	2	21	1	1	0	0	1	1	0	0	0	1	0	-999	2	2	1	0	1	0	4	4	4	4	4	1	4	1	1	2	4	4	4	3	5	2	2	2	2	2	4	2	3	4	5	2	3	2	3	1	4	4	5	5	4	1	2	1	1	1	3	3	4	3	5	2	1	1	4	2	5	4	5	4	4	3	3	3	3	1
256	2	2	28	2	2	-999	-999	1	1	0	1	0	1	1	-999	2	2	0	1	1	0	3	3	3	3	3	3	3	3	3	3	5	5	5	3	5	3	3	3	3	3	3	3	3	3	3	1	1	1	3	1	3	3	3	3	3	3	3	3	3	3	5	5	5	3	5	3	3	3	3	3	3	3	3	3	3	1	1	1	3	1
257	3	2	21	1	2	0	0	1	0	0	0	1	0	1	3	3	2	1	0	0	1	5	5	3	3	1	5	4	1	1	4	1	1	2	1	1	1	1	3	3	1	1	2	5	1	1	1	1	2	1	1	4	1	4	2	3	2	1	1	1	3	3	1	2	1	3	4	1	5	2	3	2	1	1	1	3	3	1	2	1	3
258	2	2	25	2	2	0	0	1	0	0	1	0	0	1	4	3	2	1	1	1	1	3	4	3	3	3	3	3	3	2	2	4	4	4	4	5	3	4	3	3	3	4	4	3	2	2	2	2	2	4	2	4	4	3	3	3	3	3	4	4	3	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4
260	1	2	36	2	2	0	0	0	0	0	0	0	0	0	3	3	1	1	1	1	1	4	1	1	1	3	1	1	1	1	1	3	4	4	3	3	3	1	1	1	3	1	1	1	1	1	3	4	4	3	3	3	4	1	1	4	1	1	1	1	1	3	4	4	3	3	3	4	1	1	4	1	1	1	1	1	3	4	4	3	3
262	1	2	45	3	2	0	0	1	1	0	0	0	1	0	4	3	2	1	0	1	0	5	5	5	5	3	1	1	1	1	1	5	5	5	3	4	1	1	1	1	3	1	5	1	1	1	1	1	1	3	2	5	5	5	5	5	1	1	1	1	1	5	2	5	3	4	1	1	1	1	1	1	1	1	1	1	1	4	1	3	2
263	3	2	25	2	1	0	0	1	0	0	0	1	0	1	2	3	3	1	1	1	1	4	5	3	3	3	3	3	4	4	3	2	3	4	3	2	4	5	3	3	3	2	3	3	3	3	4	3	4	3	4	2	5	2	3	2	4	4	4	4	4	2	2	2	3	2	3	4	4	3	4	3	3	2	3	2	4	4	4	3	4
264	1	2	33	2	1	0	0	0	0	0	0	0	0	0	3	3	2	1	1	1	1	4	3	4	4	3	1	1	1	1	1	3	5	5	4	4	3	1	1	1	1	5	4	5	5	1	1	2	2	1	1	5	5	4	5	3	1	4	1	1	1	3	4	3	4	4	2	1	1	3	3	4	1	1	1	1	3	1	4	5	2
266	1	2	67	4	1	0	0	1	1	1	0	0	1	0	5	3	3	1	0	1	0	5	4	3	3	4	1	2	2	2	2	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	4	4	4	4	4	4	3	3	3	3	2	3	3	3	3	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	4	4	4	4	4
267	3	2	29	2	2	0	0	1	1	0	1	1	1	1	5	2	2	1	0	1	1	3	5	4	3	3	3	3	3	3	3	5	3	3	4	4	3	1	2	2	5	3	3	1	1	1	2	3	3	3	4	4	5	3	3	2	5	2	3	3	1	3	3	4	3	3	3	1	3	3	5	1	3	1	1	1	4	5	5	4	3
271	3	2	57	3	1	0	0	1	0	0	0	1	0	1	2	2	3	1	1	1	1	5	5	5	4	5	4	4	1	1	1	3	3	4	5	4	3	5	2	3	5	4	5	1	4	3	3	3	4	5	4	4	5	3	3	4	3	3	3	3	2	3	4	3	3	3	3	3	3	3	5	3	3	3	3	3	3	5	5	5	5
272	2	2	24	1	2	1	0	1	0	0	1	0	0	1	-999	2	3	1	0	0	0	4	4	1	1	3	1	2	1	1	4	2	2	3	1	1	4	2	3	3	1	3	3	3	3	2	2	4	4	5	4	1	5	3	3	1	5	4	5	4	5	1	1	1	1	1	4	2	3	3	4	1	3	2	1	1	5	5	5	3	4
273	3	2	22	1	2	0	0	1	0	0	0	1	0	1	3	3	2	1	1	1	1	5	4	4	4	4	3	2	1	2	3	5	5	5	4	5	4	4	2	2	3	3	4	1	3	3	3	3	3	3	1	5	5	4	4	3	4	3	4	3	3	5	5	5	4	5	4	3	3	3	3	2	3	3	3	3	1	2	3	3	3
274	1	2	44	2	2	0	0	0	0	0	0	0	0	0	3	3	2	1	0	1	0	4	5	4	4	4	4	4	3	4	3	4	5	5	5	4	2	3	3	3	3	3	3	3	2	3	3	3	3	3	3	4	4	4	5	4	3	4	5	4	3	4	4	4	4	5	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3
280	1	2	36	2	1	0	1	1	1	0	0	0	1	0	1	3	3	1	1	1	0	4	5	4	4	4	1	1	1	2	1	5	5	4	4	5	1	3	2	2	3	3	4	3	3	2	2	3	3	3	2	5	5	4	4	4	5	2	2	2	2	5	5	5	5	5	2	2	2	2	3	2	4	3	3	3	2	2	2	2	2
286	3	2	62	3	2	-999	-999	1	1	1	0	1	1	1	-999	3	2	1	1	1	0	2	5	1	1	1	4	1	4	3	3	1	1	1	1	1	2	2	1	1	1	2	1	2	3	2	1	1	1	1	4	1	5	1	1	4	4	1	5	4	4	3	3	3	3	3	1	4	1	1	2	1	1	1	2	2	3	3	3	3	3
287	2	2	39	2	2	0	0	1	0	0	1	0	0	1	5	3	4	0	0	1	0	3	3	3	1	2	3	4	1	2	2	3	3	3	4	5	3	3	3	3	4	3	4	1	2	4	4	5	4	2	5	4	4	4	4	3	4	1	4	4	1	3	3	4	1	2	4	4	2	4	3	4	1	1	1	1	4	4	4	1	2
290	1	2	44	2	2	0	0	1	1	0	0	0	1	0	-999	3	3	1	1	1	0	4	4	4	4	4	3	1	2	2	2	4	4	4	3	4	3	3	3	3	3	3	2	2	3	2	3	3	3	3	4	2	4	4	4	4	2	3	2	2	2	3	3	3	3	3	4	3	3	3	3	2	3	2	2	3	3	3	3	3	3
292	3	2	58	3	1	0	0	1	1	0	1	1	1	1	-999	3	1	1	1	1	1	5	5	3	3	3	1	1	3	3	3	5	5	5	5	5	1	5	3	3	3	5	1	3	3	3	5	5	5	5	5	5	5	3	3	3	3	1	3	1	1	5	5	5	5	5	3	3	3	3	3	1	1	3	1	1	5	5	5	5	5
297	2	2	32	2	1	1	0	0	0	0	0	0	0	0	2	3	2	0	1	1	0	4	4	3	3	2	1	2	1	2	2	3	4	4	3	4	2	3	3	3	4	4	3	4	4	2	4	4	4	4	2	4	4	3	3	3	2	2	4	2	4	2	4	4	2	2	3	2	3	3	3	2	4	2	4	2	4	4	4	4	4
299	3	2	24	1	2	0	0	0	0	0	0	0	0	0	-999	3	2	1	0	1	0	4	4	3	4	3	1	2	3	2	2	3	3	3	4	3	3	4	3	3	3	3	3	3	3	3	3	3	3	2	3	3	4	3	3	3	4	2	3	3	1	3	3	3	3	3	3	3	3	3	3	2	3	3	3	1	3	3	3	3	3
301	1	2	35	2	1	0	0	0	0	0	0	0	0	0	2	3	2	1	0	0	0	4	4	5	4	4	2	2	1	3	3	5	4	4	3	4	3	4	1	2	1	4	2	2	2	2	2	2	2	3	2	4	4	4	4	4	2	2	2	2	2	4	5	5	4	5	1	1	1	3	3	1	1	3	1	1	1	1	2	2	1
303	1	2	20	1	2	0	0	1	0	0	1	0	0	1	-999	2	3	1	0	0	0	3	5	4	4	4	1	3	2	3	3	4	3	4	3	4	3	3	2	1	3	2	4	3	3	3	2	3	3	3	2	2	4	3	4	4	1	4	3	3	3	3	3	3	3	3	3	2	3	3	4	1	3	1	3	3	4	5	4	4	4
304	3	2	19	1	1	0	0	1	0	0	0	1	0	1	3	3	1	1	1	1	1	3	5	3	3	3	4	3	4	3	3	1	2	2	3	2	5	4	3	3	3	2	3	2	3	3	3	4	4	3	4	4	4	3	3	3	3	3	3	3	3	4	4	4	3	4	4	4	3	3	3	3	3	3	3	3	4	4	4	3	4
305	1	2	32	2	2	1	0	0	0	0	0	0	0	0	1	3	2	1	0	1	0	3	5	3	3	3	1	1	2	1	1	4	5	5	5	4	5	3	3	3	3	1	1	2	1	1	4	3	5	3	5	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	5	5	4	5	3	1	1	1	1	1	5	5	5	5	5
310	3	2	36	2	2	0	0	1	0	1	0	1	1	1	3	3	4	1	0	0	1	4	5	2	5	4	2	2	2	2	3	4	4	4	4	4	2	4	3	3	3	4	2	3	2	2	3	4	4	3	4	3	4	2	4	4	2	2	2	2	2	2	2	4	2	2	3	4	3	4	4	2	3	3	3	3	3	3	4	3	2
314	1	2	43	2	1	0	0	1	1	0	0	0	1	0	-999	3	1	1	0	0	0	5	4	4	4	4	2	2	2	2	3	4	4	4	4	4	3	2	2	2	2	4	4	4	4	3	3	3	3	3	3	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	2	3	2	2	3	2	2	2	2
319	3	2	34	2	2	0	0	1	1	0	1	1	1	1	4	2	2	1	1	1	0	2	4	4	3	2	2	4	2	2	2	4	3	3	3	4	3	3	2	2	4	2	2	2	3	2	3	4	4	4	4	2	4	2	2	2	4	5	4	2	4	2	2	2	2	2	4	2	5	3	4	3	2	2	2	2	4	4	4	5	5
325	1	2	67	4	2	0	1	0	0	0	0	0	0	0	4	3	3	1	0	1	0	3	4	3	3	4	2	2	2	2	3	5	5	5	5	5	2	2	2	3	4	4	3	2	2	3	1	1	1	1	1	4	3	4	3	4	2	3	3	3	3	4	5	4	4	5	2	3	2	3	2	3	3	3	3	3	2	1	2	2	1
327	1	2	21	1	2	0	0	0	0	0	0	0	0	0	1	3	4	1	0	1	0	3	4	2	4	2	3	4	3	3	3	3	3	3	4	3	4	4	2	2	5	3	2	3	3	3	4	4	4	3	5	3	2	2	4	2	3	3	3	3	3	3	3	3	4	3	4	5	4	3	5	3	3	4	4	3	3	3	4	3	3
